"method","gene","moran","pval"
"Scanpy","PLD5",0.00315620551181784,0.111814311696338
"Scanpy","POLN",0.007568624168446,0.00183607343884902
"Scanpy","POSTN",0.000801006116871309,0.376286351685237
"Scanpy","POU6F2",0.00273845496887683,0.145256945649814
"Scanpy","PRDX1",0.0464252154773491,6.13944504367706e-71
"Scanpy","PROX1",0.0134183458624524,1.35485330156725e-07
"Scanpy","PSEN1",0.00354573331782028,0.0861096909480346
"Scanpy","PSEN2",0.000608227283309747,0.404579986511236
"Scanpy","PSENEN",0.0046245717465971,0.0376090822675272
"Scanpy","PTCHD4",0.00249747330555829,0.167308262478164
"Scanpy","PTMA",0.0161123164077943,3.36164974822422e-10
"Scanpy","PTPRC",0.00443736536039964,0.043945271948932
"Scanpy","PTPRG",0.00424268804238406,0.0513274587468285
"Scanpy","PVALB",0.0627658489190348,5.91676583226272e-128
"Scanpy","QDPR",0.118978088897931,0
"Scanpy","RASGEF1B",0.0100503799034403,5.80980468180285e-05
"Scanpy","RASGRP1",0.0302426127408022,2.58529571038327e-31
"Scanpy","RELN",0.010700613729558,2.020473139093e-05
"Scanpy","RFTN1",0.0127565488978308,5.01090807145917e-07
"Scanpy","RGS10",-0.0031979543840267,0.888196310949823
"Scanpy","RGS16",0.0018362194608547,0.238027730725759
"Scanpy","RIT2",0.000499482723345295,0.420836935114151
"Scanpy","RNASET2",0.00930788396791905,0.00017818005951843
"Scanpy","RNF144B",0.00964380566007755,0.000108014192920543
"Scanpy","RORB",0.139023273411886,0
"Scanpy","ROS1",0.00483525423969351,0.0314865511103294
"Scanpy","RPS19",0.0249312962014785,6.72243308407928e-22
"Scanpy","RXFP1",0.011309251117203,7.23846781739882e-06
"Scanpy","RYR3",0.00967816874732122,0.00010275053142156
"Scanpy","S100A4",0.0148787712779331,5.87606495533213e-09
"Scanpy","S100B",0.0705073191754166,1.20331448271638e-160
"Scanpy","SAMD5",0.0167939450118413,6.16530672205578e-11
"Scanpy","SDK1",0.00292108906375495,0.129814348360067
"Scanpy","SEMA5A",0.0176485347371413,6.83540828569406e-12
"Scanpy","SERPINA3",0.0353346185031439,5.18258223230979e-42
"Scanpy","SFRP2",0.00527709503746164,0.0212207644344199
"Scanpy","SLC17A6",0.016860903736906,5.11711804191423e-11
"Scanpy","SLC17A7",0.131082658631234,0
"Scanpy","SLC1A2",0.0702029825295078,2.64243689975849e-159
"Scanpy","SLC24A3",0.00349180896584146,0.0890150988453271
"Scanpy","SLC26A4",-0.00242829114609015,0.822422838409317
"Scanpy","SLC38A2",0.0166997496794122,7.90385715958879e-11
"Scanpy","SLC6A11",0.017176448230219,2.3388971296678e-11
"Scanpy","SLIT3",0.0312197046920143,3.05531874423173e-33
"Scanpy","SNCA",0.126600209108087,0
"Scanpy","SNCG",0.00786771732869615,0.00110887387958784
"Scanpy","SNTB2",0.0074606153034145,0.00209784522558166
"Scanpy","SORCS1",0.00703173847512424,0.00347161434018175
"Scanpy","SORL1",0.0259999809040917,1.19415180230722e-23
"Scanpy","SOX10",0.0209657643765252,4.8703031420776e-16
"Scanpy","SOX11",0.00857888285498442,0.00049726726706299
"Scanpy","SOX2",0.013632166042876,8.73914151209253e-08
"Scanpy","SOX4",0.00967238360219656,0.000103406231120645
"Scanpy","SOX8",0.00329666270463212,0.101849816184074
"Scanpy","SOX9",0.02541380561129,1.10313884819312e-22
"Scanpy","SPHKAP",0.00190295236673957,0.230460539915158
"Scanpy","SPI1",0.00551328273371498,0.0166953018460636
"Scanpy","SPON1",0.0183229394369114,1.1123864835826e-12
"Scanpy","SPP1",0.233227441370116,0
"Scanpy","SST",0.0598456996734437,1.25240587120754e-116
"Scanpy","ST18",0.0274335766503853,4.10333133778126e-26
"Scanpy","STAT3",0.000915725209663677,0.359826758793832
"Scanpy","STK32B",-0.00304609747387509,0.876865174993061
"Scanpy","STXBP2",0.00453947573312362,0.0402623334557207
"Scanpy","SULF1",0.00416868867756252,0.0542818760143154
"Scanpy","SYNM",0.0069904760706693,0.00364429719441004
"Scanpy","TACR1",-0.00208694084498822,0.785544825292273
"Scanpy","TENM1",0.00870622132091086,0.00041744264397752
"Scanpy","TGFB1",0.00538801216109811,0.0190668629848269
"Scanpy","TGFB2",0.0145099203155766,1.33736376729391e-08
"Scanpy","TGFBI",0.00439876387074164,0.0448136468037458
"Scanpy","THBS1",0.00981689794246048,8.2204485210022e-05
"Scanpy","THEMIS",0.00840393796776491,0.000628238318124537
"Scanpy","THSD4",0.0113823404387343,6.33580147870489e-06
"Scanpy","THSD7B",0.00156011874687217,0.272193518472249
"Scanpy","TMEM119",0.0132026960222688,2.03597338353285e-07
"Scanpy","TMEM132C",0.00404314563942725,0.0598392477888685
"Scanpy","TMIGD3",0.0105112347851988,2.74315527861526e-05
"Scanpy","TOP2A",6.01071945368821e-05,0.487411685191485
"Scanpy","TP53",0.00413754853230492,0.0557133111538425
"Scanpy","TPH2",-0.00056242459984799,0.582021269938744
"Scanpy","TRAC",0.00747103456039464,0.0020410783141669
"Scanpy","TREM2",0.0100456182125394,5.76293960840424e-05
"Scanpy","TRHDE",0.0252935557084408,1.71003525275507e-22
"Scanpy","TRIL",0.0157212143188469,8.48864813068083e-10
"Scanpy","TRPC5",0.0021299889497164,0.204989609729551
"Scanpy","TRPC6",0.00970751778154473,9.81839823443682e-05
"Scanpy","TSHZ2",0.0355015860994286,2.16639519046248e-42
"Scanpy","TSPO",0.000275742735054956,0.454469612283
"Scanpy","TTYH1",0.0131522406574728,2.31232291898173e-07
"Scanpy","TYROBP",0.000872834414076721,0.365788908622856
"Scanpy","UGT8",0.0858108726126112,8.70719302625684e-237
"Scanpy","UNC5B",0.000975720109377518,0.351106695041288
"Scanpy","VCAN",0.0242971614967357,6.59401656679062e-21
"Scanpy","VIM",0.0707772782732512,7.15222237742462e-162
"Scanpy","VIP",0.0209881911672844,4.30802623135814e-16
"Scanpy","VWC2L",0.00819580749345464,0.000828745776703914
"Scanpy","WIF1",0.0273147484288647,6.0859919175888e-26
"Scanpy","ZBBX",0.00455259345078156,0.039934925847363
"Scanpy","ZDHHC23",0.0139813932367287,4.16676789591982e-08
"Segmap","ABCC9",0.133509322900582,3.95883179206322e-07
"Segmap","ACOT1",0.127895084374264,0.00193205413060272
"Segmap","ADAMTS12",0.122584581656481,0.170453495236668
"Segmap","ADAMTS13",0.129328357806118,0.000321911985395046
"Segmap","ADAMTS16",0.12451367319114,0.0487259391408507
"Segmap","ADAMTS3",0.118357460064369,0.722671881869011
"Segmap","ADRA1A",0.125238074342254,0.0274439829996779
"Segmap","ADRA1B",0.129366875551008,0.000305737438511005
"Segmap","AIF1",0.128205635892444,0.0013353727461771
"Segmap","AKAP12",0.19599316913808,1.77810622164082e-169
"Segmap","ALDH1L1",0.135377560745756,9.64014553021081e-09
"Segmap","ALDH5A1",0.139927747200618,1.69819602472271e-13
"Segmap","ALDOC",0.255987572794162,0
"Segmap","ALK",0.121939970043842,0.236653269817356
"Segmap","ANGPT1",0.122250985131648,0.203053945585701
"Segmap","ANK1",0.136506006247705,8.10469575988759e-10
"Segmap","ANKRD18A",0.128421004697167,0.00103210367778021
"Segmap","ANLN",0.254091748514717,0
"Segmap","ANO3",0.126604175999184,0.00778447278153833
"Segmap","ANXA1",0.144945686055753,4.17707793014072e-20
"Segmap","APOC1",0.134143175748941,1.12899705485731e-07
"Segmap","APOE",0.171492901209752,4.60019350975231e-79
"Segmap","APP",0.126102200445112,0.0126120181833484
"Segmap","AQP4",0.215273683690077,5.63158076338475e-265
"Segmap","ARG1",0.118013601431907,0.763044797160098
"Segmap","ARHGAP24",0.123019973598018,0.13311428766563
"Segmap","ATP2C2",0.124814883786752,0.0386680955909879
"Segmap","AXL",0.134101962800989,1.27768045316681e-07
"Segmap","B4GALNT1",0.142346948105489,1.66816081265016e-16
"Segmap","BCAN",0.151789484556347,1.97024935651983e-31
"Segmap","BEX1",0.269030628341129,0
"Segmap","BIN1",0.149974622211425,3.67779394782988e-28
"Segmap","BRINP3",0.13924194040866,1.04700037359641e-12
"Segmap","BTBD11",0.128588360531289,0.000828066685478825
"Segmap","C1QB",0.127657591325512,0.00250311517522021
"Segmap","C1QC",0.121457259213094,0.294082585832695
"Segmap","C1orf162",0.125141395175208,0.0297378711489155
"Segmap","C3",0.154091687229109,7.44871127341981e-36
"Segmap","CA2",0.244113438722185,0
"Segmap","CADM2",0.178364574562621,6.22100107620325e-101
"Segmap","CALCRL",0.124298934620034,0.0573728295199146
"Segmap","CAPG",0.123007186890742,0.134252801350164
"Segmap","CAPN3",0.186105300282929,7.98385946936008e-129
"Segmap","CAV1",0.149561252032768,1.85272577089546e-27
"Segmap","CCL4",0.12398982738826,0.0713688055552251
"Segmap","CCL5",0.12212282922767,0.216239150483825
"Segmap","CCNA1",0.133549725140772,3.67384947752869e-07
"Segmap","CCNB2",0.121708942373892,0.26341965233024
"Segmap","CD14",0.121688214793916,0.265875915155297
"Segmap","CD163",0.125110823066645,0.0303483981734701
"Segmap","CD2",0.124174863598855,0.0627338046986222
"Segmap","CD36",0.128489873856758,0.000944195706925757
"Segmap","CD3G",0.122406276815885,0.187435621360261
"Segmap","CD4",0.128141870763998,0.00144220389278309
"Segmap","CD44",0.151565205289643,5.10825947184145e-31
"Segmap","CD48",0.123973035693504,0.072262431846313
"Segmap","CD52",0.132907150030473,1.16713322933329e-06
"Segmap","CD63",0.159950268023727,1.9119131092243e-48
"Segmap","CD68",0.133243621835846,6.4120463193458e-07
"Segmap","CD74",0.187520403700854,2.65809492674233e-134
"Segmap","CD81",0.131827921433156,7.69029656022808e-06
"Segmap","CD83",0.136047797061203,2.26353554632732e-09
"Segmap","CD86",0.122358420744437,0.192269125590039
"Segmap","CD9",0.144029382707451,8.67295979434284e-19
"Segmap","CDH1",0.124108098735178,0.0657032737757259
"Segmap","CDH12",0.13669053351475,5.35578630384315e-10
"Segmap","CDH4",0.12067577826221,0.399157051855793
"Segmap","CDH6",0.179076253158832,2.31434910249177e-103
"Segmap","CDK1",0.128387668769643,0.00107027387347225
"Segmap","CELF1",0.147542481097774,4.40013558794963e-24
"Segmap","CEMIP",0.133854503701209,2.04488621021289e-07
"Segmap","CEMIP2",0.141856913225793,7.24547215173575e-16
"Segmap","CENPF",0.123698137579982,0.0871095282926347
"Segmap","CH25H",0.12730113922004,0.00373646482489324
"Segmap","CHI3L1",0.138666969048519,4.53607980943727e-12
"Segmap","CHODL",0.126654740346202,0.00740478581865948
"Segmap","CLDN11",0.168753646389702,4.1646011832076e-71
"Segmap","CLDND1",0.282355304164697,0
"Segmap","CLU",0.401929850182189,0
"Segmap","CNDP1",0.185618667671493,5.74896330595615e-127
"Segmap","CNTN2",0.203000708661228,1.04824778475491e-201
"Segmap","CNTNAP2",0.162478652757685,1.66928491091836e-54
"Segmap","CNTNAP3B",0.122030129885217,0.226783265913403
"Segmap","COL12A1",0.126136357991221,0.0122887362978483
"Segmap","COL25A1",0.137827596076277,3.71376184097497e-11
"Segmap","COL5A3",0.148822884254954,3.42676937973184e-26
"Segmap","CORO1A",0.133124450014083,8.03342110577794e-07
"Segmap","CRHBP",0.128120486379076,0.00147971143802121
"Segmap","CRYAB",0.392516230734415,0
"Segmap","CRYM",0.145604763567279,4.43774349916787e-21
"Segmap","CSF1",0.12673242360477,0.0068563330542257
"Segmap","CSF1R",0.135353615544142,1.0021374369384e-08
"Segmap","CSPG4",0.126110833309128,0.0125973593702376
"Segmap","CST7",0.121945695667122,0.235885668145744
"Segmap","CTNNA3",0.134345820149836,7.86331230664175e-08
"Segmap","CTSB",0.194158649364561,1.66345230197484e-161
"Segmap","CTSH",0.132031512099595,5.44790023675853e-06
"Segmap","CTSS",0.131860516554485,7.22560923215688e-06
"Segmap","CUX2",0.210317751838882,1.60472915512531e-238
"Segmap","CX3CR1",0.142098651278279,3.49999114935913e-16
"Segmap","CXCL10",0.125397725892013,0.0239129200818144
"Segmap","CXCR4",0.129460919522486,0.000268970321977957
"Segmap","CYTIP",0.125973797427817,0.0142788390415955
"Segmap","DCN",0.155554599972431,8.02320043767576e-39
"Segmap","DDR2",0.127192645998166,0.00422779214935385
"Segmap","DHFR",0.127172688861998,0.00433257230471685
"Segmap","DLC1",0.142657775042295,6.54442498410387e-17
"Segmap","DNER",0.141750105020971,9.98837467694691e-16
"Segmap","EDIL3",0.209740001682023,2.29469832559117e-235
"Segmap","EEF1A1",0.201671445022057,1.97485346705602e-195
"Segmap","EFHD1",0.190931848277919,5.86776376683898e-148
"Segmap","EGFR",0.148485191123345,1.25241916110616e-25
"Segmap","EGR3",0.154502786073002,1.11399435528281e-36
"Segmap","ELOVL2",0.124139665793632,0.0642330085178154
"Segmap","ERBB3",0.140652118647997,2.31169344631271e-14
"Segmap","ERBIN",0.156295713899503,2.37600142684843e-40
"Segmap","ERMN",0.246586532717278,0
"Segmap","EYA4",0.121298664461504,0.314627232718833
"Segmap","FABP7",0.158267565822225,1.25174543721069e-44
"Segmap","FASLG",0.119167789551345,0.616099862867766
"Segmap","FBLN1",0.159662389192067,8.11441205878753e-48
"Segmap","FCER1G",0.125941905342293,0.0146892386104823
"Segmap","FCGR1A",0.126278954365215,0.0105978896251455
"Segmap","FCGR3A",0.138164701896482,1.61327075549371e-11
"Segmap","FGFR2",0.142650570999016,6.69949243211841e-17
"Segmap","FGFR3",0.138699488981055,4.18590850221949e-12
"Segmap","FILIP1",0.132451958266269,2.65012836939229e-06
"Segmap","FLT1",0.181465118422126,1.06909562864257e-111
"Segmap","FSTL4",0.134175817815024,1.09798639734326e-07
"Segmap","FTH1",0.278979008275892,0
"Segmap","FTL",0.178124460530281,4.06793450758274e-100
"Segmap","GAD1",0.13510779003377,1.66923752649032e-08
"Segmap","GAD2",0.153257785749766,3.13079742235499e-34
"Segmap","GAS2L3",0.119186900135305,0.613414725381304
"Segmap","GFAP",0.268499445066006,0
"Segmap","GJA1",0.238594615762979,0
"Segmap","GLUL",0.277315524169706,0
"Segmap","GNLY",0.12031897895425,0.449990039307746
"Segmap","GPNMB",0.172789703482915,4.84628334605793e-83
"Segmap","GPR183",0.127532540003952,0.00290115936012486
"Segmap","GPR34",0.128619341492246,0.000804923442886541
"Segmap","GPS2",0.122641464839182,0.165389078393551
"Segmap","GZMA",0.127800184285203,0.00210549464449436
"Segmap","HECW1",0.165644514471313,1.35665832226609e-62
"Segmap","HES1",0.129841512611219,0.000159166126729755
"Segmap","HHATL",0.15901501629497,2.62915683965633e-46
"Segmap","HIF1A",0.146380115931093,2.98129282044314e-22
"Segmap","HILPDA",0.13063530627515,5.03588612787291e-05
"Segmap","HLA-DMB",0.141379897139447,2.83760673164852e-15
"Segmap","HLA-DQA1",0.125389978693718,0.0239630815724998
"Segmap","HLA-DRB1",0.129508291463423,0.000252689605621578
"Segmap","HLA-DRB5",0.130423702854511,6.86216132318348e-05
"Segmap","HS3ST2",0.15489875679716,1.7802559927238e-37
"Segmap","HS3ST4",0.159514542315942,1.89463144789798e-47
"Segmap","HSP90AA1",0.184195944849605,1.20498477770173e-121
"Segmap","HSPA1B",0.165104849371071,3.61026178459054e-61
"Segmap","HSPB1",0.12380205381308,0.0812748729617222
"Segmap","HTR2A",0.158831899729258,6.65717769948903e-46
"Segmap","HTR2C",0.126984550054847,0.00523898029002459
"Segmap","IDH1",0.128961276367139,0.000523572000249245
"Segmap","IDH2",0.138159138037147,1.64891831897174e-11
"Segmap","IDO1",0.133149982461525,7.51120382379021e-07
"Segmap","IFIT3",0.130604494627841,5.28476956852809e-05
"Segmap","IFITM3",0.159420652329498,3.11410480534873e-47
"Segmap","IGF1R",0.138024123378281,2.30769179437466e-11
"Segmap","IGFBP3",0.173786798736527,3.94464641013727e-86
"Segmap","IGFBP4",0.140722577054094,1.86925969898971e-14
"Segmap","IGFBP5",0.141257479304437,4.1433846075858e-15
"Segmap","IL1RAP",0.121988494731257,0.231302599654863
"Segmap","IL4R",0.145201468036236,1.61277779386953e-20
"Segmap","IL7R",0.129542799422973,0.000239183127811161
"Segmap","IRF8",0.122742224626754,0.156435314561677
"Segmap","ITGA8",0.134140487822327,1.1872200501796e-07
"Segmap","ITGAM",0.129198324490564,0.000381130293296628
"Segmap","ITGAX",0.127643575242117,0.00257151402466329
"Segmap","ITGB2",0.127147603226559,0.00440612162298947
"Segmap","ITIH4",0.124758561968677,0.0404666518819266
"Segmap","KCNH5",0.125303133550828,0.0259526634365238
"Segmap","KCNJ10",0.147959551122214,9.32403704693418e-25
"Segmap","KCNN3",0.137371324692263,1.1114260326518e-10
"Segmap","KIAA1217",0.138695265558809,4.29684420520048e-12
"Segmap","KIT",0.146256520217611,4.48261292497335e-22
"Segmap","KLF2",0.140003389818836,1.36588564906447e-13
"Segmap","KLF4",0.130816419349893,3.78830313202767e-05
"Segmap","KLK6",0.135007121777404,2.08334889788239e-08
"Segmap","KLRB1",0.12509806989305,0.0307764446869687
"Segmap","LAMA2",0.125280818745327,0.0264223034350516
"Segmap","LAMP5",0.314961919794696,0
"Segmap","LCN2",0.270086396539458,0
"Segmap","LDLRAD3",0.121431032421159,0.297675549620351
"Segmap","LEMD2",0.130118403369677,0.000107889873131528
"Segmap","LHX6",0.141622728741217,1.39826593979802e-15
"Segmap","LINGO1",0.166586028789527,4.08054445781485e-65
"Segmap","LOX",0.118083266449534,0.755070691131949
"Segmap","LRRK1",0.132613533678438,1.98004101158027e-06
"Segmap","LRRK2",0.132929056713648,1.1480571335906e-06
"Segmap","LY86",0.128872900194997,0.000580303547007594
"Segmap","LYPD6",0.131679376114069,9.73464602317992e-06
"Segmap","LYPD6B",0.128002623244549,0.00169023885026453
"Segmap","LYVE1",0.174401527569666,5.47017044498169e-88
"Segmap","MAG",0.159883092183392,2.65363946281149e-48
"Segmap","MAL",0.141882157145557,6.70635465559284e-16
"Segmap","MAOB",0.151860705402147,1.45666190536155e-31
"Segmap","MCTP2",0.130219494937231,9.30042342524485e-05
"Segmap","MEF2C",0.202092769468941,2.23380552815612e-197
"Segmap","MEIS2",0.131374274550804,1.6000599514542e-05
"Segmap","MEPE",0.137950518409673,2.70768361544869e-11
"Segmap","MGST1",0.145064422275111,2.78337186701668e-20
"Segmap","MKI67",0.123780324393047,0.0821847336779463
"Segmap","MMP9",0.130344539729766,7.70674899695231e-05
"Segmap","MOBP",0.408158977654689,0
"Segmap","MS4A6A",0.127273366755035,0.00387930974184859
"Segmap","MT2A",0.121014494763406,0.352237232321917
"Segmap","MTRNR2L12",0.464612169520335,0
"Segmap","MTRNR2L8",0.638331722182168,0
"Segmap","MYO16",0.124271902992415,0.0584617897279708
"Segmap","MYO5B",0.130140513314862,0.000104038919407498
"Segmap","MYRF",0.140399898490922,4.66418800083039e-14
"Segmap","NCSTN",0.122486843130599,0.179800978351183
"Segmap","NDST4",0.121147681781503,0.334337705409057
"Segmap","NEGR1",0.19502328126766,3.02692915586102e-165
"Segmap","NES",0.147416995758221,6.98101533436189e-24
"Segmap","NKG7",0.123220579233336,0.117704606429681
"Segmap","NLGN1",0.132648965605502,1.89098836450577e-06
"Segmap","NNAT",0.126760321803254,0.00665779965217803
"Segmap","NOTCH1",0.14329056636437,9.12096506230679e-18
"Segmap","NPFFR2",0.129167716749554,0.000395957584486072
"Segmap","NPY1R",0.133687281144301,2.83631416998595e-07
"Segmap","NR2F2",0.13960809243492,3.95864777753343e-13
"Segmap","NR4A2",0.133663760856327,2.93427803496415e-07
"Segmap","NRGN",0.31971196103627,0
"Segmap","NRP1",0.132957828398607,1.08736926944407e-06
"Segmap","NTNG1",0.13291573108929,1.17471218460268e-06
"Segmap","NTNG2",0.132090819090139,4.94124223261326e-06
"Segmap","NWD2",0.122763113700096,0.154476360062077
"Segmap","NXPH2",0.122912534889144,0.141890453407984
"Segmap","OLIG1",0.12253458356292,0.175135191279285
"Segmap","OLIG2",0.136188926594947,1.6645139438878e-09
"Segmap","OPALIN",0.137357435625995,1.14984169326651e-10
"Segmap","OSMR",0.12595289190502,0.0145858797679119
"Segmap","OTOGL",0.12093820242452,0.362643784243811
"Segmap","P2RY12",0.132659197347423,1.831941872911e-06
"Segmap","P2RY13",0.123773115845765,0.0828494651329882
"Segmap","PAX6",0.153944197200649,1.48991707963436e-35
"Segmap","PCNA",0.129893233132694,0.000148812072462954
"Segmap","PCSK1",0.13521622062366,1.34613965188507e-08
"Segmap","PCSK6",0.175778043864073,2.18241135904131e-92
"Segmap","PDGFD",0.123712730800659,0.0862121159268825
"Segmap","PDGFRA",0.14282110113384,3.88857888853078e-17
"Segmap","PECAM1",0.169117606566814,3.5880436058099e-72
"Segmap","PHLDB2",0.130855622396172,3.60634870339903e-05
"Segmap","PICALM",0.166507281531318,6.82263511602328e-65
"Segmap","PLCE1",0.126650183660174,0.00742825696359943
"Segmap","PLCH1",0.128456435075331,0.000980169863580471
"Segmap","PLD5",0.128223495343276,0.00130614560626042
"Segmap","POLN",0.134720580522913,3.73896482139987e-08
"Segmap","POSTN",0.128186870513885,0.00136197920548004
"Segmap","POU6F2",0.123975858767861,0.0721731048878501
"Segmap","PRDX1",0.169331768310774,9.69103855694607e-73
"Segmap","PROX1",0.139609999514181,3.98547900808017e-13
"Segmap","PSEN1",0.131053582416933,2.66753842287321e-05
"Segmap","PSEN2",0.120185013827834,0.469519819659997
"Segmap","PSENEN",0.122250038861962,0.203260896933081
"Segmap","PTCHD4",0.125190611435721,0.0284929921314768
"Segmap","PTMA",0.15209894325645,5.31083264959246e-32
"Segmap","PTPRC",0.125507584237283,0.0217916576015735
"Segmap","PTPRG",0.125755965929907,0.0174911697500033
"Segmap","PVALB",0.194559891715628,2.08972343847296e-163
"Segmap","QDPR",0.297238848220729,0
"Segmap","RASGEF1B",0.131715138411787,9.25924037329245e-06
"Segmap","RASGRP1",0.154516614770934,1.06316611665092e-36
"Segmap","RELN",0.131387805843488,1.55728869299378e-05
"Segmap","RFTN1",0.136951163545875,2.93832119150568e-10
"Segmap","RGS10",0.123756518327748,0.0837845340955178
"Segmap","RGS16",0.126664166967889,0.00725981588523722
"Segmap","RIT2",0.118860343726266,0.657990429294404
"Segmap","RNASET2",0.128562889218498,0.000865789359177067
"Segmap","RNF144B",0.136055539549952,2.22269938082821e-09
"Segmap","RORB",0.270369232656771,0
"Segmap","ROS1",0.128115720933134,0.00148858510408569
"Segmap","RPS19",0.147289283055443,1.12465938770236e-23
"Segmap","RXFP1",0.133336118280363,5.46973302311971e-07
"Segmap","RYR3",0.130784303942629,4.02021305497947e-05
"Segmap","S100A4",0.140220858191289,7.53504750093886e-14
"Segmap","S100B",0.216591145642474,2.82451118624982e-272
"Segmap","SAMD5",0.135671172018997,5.16095611298778e-09
"Segmap","SDK1",0.122383331119074,0.189684336307702
"Segmap","SEMA5A",0.14128516791769,3.83618118721171e-15
"Segmap","SERPINA3",0.1626199544344,7.16191395248939e-55
"Segmap","SFRP2",0.126594071256837,0.0078649241701076
"Segmap","SLC17A6",0.134912955946987,2.5067475264105e-08
"Segmap","SLC17A7",0.27091354575349,0
"Segmap","SLC1A2",0.256763059684615,0
"Segmap","SLC24A3",0.129862285208948,0.000153498395293311
"Segmap","SLC26A4",0.117746146394417,0.792656857889414
"Segmap","SLC38A2",0.141631982236736,1.41379646416176e-15
"Segmap","SLC6A11",0.142999751617507,2.26238037701242e-17
"Segmap","SLIT3",0.152275074151847,2.40576607429912e-32
"Segmap","SNCA",0.260995220130859,0
"Segmap","SNCG",0.121354999197156,0.306868542976815
"Segmap","SNTB2",0.128893497732914,0.000571399876872708
"Segmap","SORCS1",0.126310971706435,0.010406355861029
"Segmap","SORL1",0.153116794934038,6.18963764294202e-34
"Segmap","SOX10",0.159325962971125,5.16420929012305e-47
"Segmap","SOX11",0.129741509498797,0.000183219711710161
"Segmap","SOX2",0.134834757435703,2.98506431661056e-08
"Segmap","SOX4",0.135916550734885,3.00574084629576e-09
"Segmap","SOX8",0.133585627951283,3.4287346312186e-07
"Segmap","SOX9",0.155444805994945,1.39541813680432e-38
"Segmap","SPHKAP",0.123313719374282,0.111517867807252
"Segmap","SPI1",0.12716176219852,0.00432187334797421
"Segmap","SPON1",0.139693289111725,3.17986730497126e-13
"Segmap","SPP1",0.431364931471133,0
"Segmap","SST",0.191843694427797,6.26148680223675e-152
"Segmap","ST18",0.155697726333255,4.15870108550548e-39
"Segmap","STAT3",0.134155367732796,1.15880537330485e-07
"Segmap","STK32B",0.125267799848445,0.026581639505543
"Segmap","STXBP2",0.124531329090295,0.0481978516278336
"Segmap","SULF1",0.125174277679457,0.0289150434984847
"Segmap","SYNM",0.127177882877426,0.00430501481391893
"Segmap","TACR1",0.11936475944904,0.588238135643394
"Segmap","TENM1",0.128880009190018,0.000579076479043236
"Segmap","TGFB1",0.129580050355909,0.000226632634239607
"Segmap","TGFB2",0.139162230705616,1.28383861745223e-12
"Segmap","TGFBI",0.118555689039751,0.698034017758255
"Segmap","THBS1",0.129768196122261,0.000175709687923412
"Segmap","THEMIS",0.131548587133425,1.20485745747956e-05
"Segmap","THSD4",0.130414787401199,6.98181295366586e-05
"Segmap","THSD7B",0.127008902021191,0.00512948660498051
"Segmap","TMEM119",0.12933686475785,0.000315934986017776
"Segmap","TMEM132C",0.124399129758808,0.0532781569686808
"Segmap","TMIGD3",0.12569603207728,0.0184156984914299
"Segmap","TOP2A",0.124142813982357,0.064061510901838
"Segmap","TP53",0.122577025348239,0.171315550494755
"Segmap","TPH2",0.117571913932012,0.810013217081284
"Segmap","TRAC",0.124871011843431,0.0368854848543846
"Segmap","TREM2",0.127028218307005,0.00501615341554644
"Segmap","TRHDE",0.143576634021666,3.68429284782293e-18
"Segmap","TRIL",0.137035732536618,2.4350297493982e-10
"Segmap","TRPC5",0.123129784803191,0.124860258537211
"Segmap","TRPC6",0.13379452684157,2.31314623056858e-07
"Segmap","TSHZ2",0.161413463733438,6.24953898483677e-52
"Segmap","TSPO",0.123306689991673,0.111943772246125
"Segmap","TTYH1",0.132705616848088,1.7118054873294e-06
"Segmap","TYROBP",0.121555323038654,0.282010097555755
"Segmap","UGT8",0.240896508590699,0
"Segmap","UNC5B",0.125306010289695,0.0259156371649158
"Segmap","VCAN",0.15045257174255,5.1002009548203e-29
"Segmap","VIM",0.237325041765264,0
"Segmap","VIP",0.14597592348227,1.21006895970916e-21
"Segmap","VWC2L",0.131453833223476,1.40718291557369e-05
"Segmap","WIF1",0.151338368854836,1.22455619247018e-30
"Segmap","ZBBX",0.125375662277253,0.0243851479490645
"Segmap","ZDHHC23",0.132696243250522,1.73185795756917e-06
