"method","gene","moran","pval"
"Baysor","PCSK6",0.161936667694165,0
"Baysor","PDGFD",0.0142260545858063,2.21338156304145e-15
"Baysor","PDGFRA",0.0887946417315525,0
"Baysor","PECAM1",0.114568345404079,0
"Baysor","PHLDB2",0.0881305497378514,0
"Baysor","PLCE1",0.0280193153028564,4.78029259087766e-54
"Baysor","PLCH1",0.0578207817929879,7.73526412191794e-223
"Baysor","PLCXD3",0.0923848923662777,0
"Baysor","PLD5",0.013855953368143,1.12006982483011e-14
"Baysor","POSTN",0.0117220521160583,5.12088530493864e-11
"Baysor","POU6F2",0.00807102369537421,4.27566229286558e-06
"Baysor","PRNP",0.0574318636995424,7.47162701162067e-220
"Baysor","PROX1",0.0892423265194913,0
"Baysor","PSEN1",0.0782443076994241,0
"Baysor","PSEN2",0.0151288513367553,3.82293958590607e-17
"Baysor","PSENEN",0.0137133399957613,2.06417443885712e-14
"Baysor","PTCHD4",0.0361992467813829,9.22231093066647e-89
"Baysor","PTEN",0.0638330063459865,5.20590659477153e-271
"Baysor","PTPRC",0.0828272721904557,0
"Baysor","PTPRZ1",0.135129038339485,0
"Baysor","PVALB",0.0693389778126516,1.76643290357621e-319
"Baysor","RAPGEF5",0.0746223040116907,0
"Baysor","RASGRP1",0.100010810692962,0
"Baysor","RELN",0.0733643636425728,0
"Baysor","RFTN1",0.0318236347740112,4.27536105949976e-69
"Baysor","RGS10",0.0542396904988438,2.3001619144736e-196
"Baysor","RGS16",0.0377959275124369,1.38906834437673e-96
"Baysor","RGS4",0.272513639132589,0
"Baysor","RGS6",0.0605948002914884,1.7895432633472e-244
"Baysor","RIT2",0.0342301693769807,1.32563750726869e-79
"Baysor","RNASET2",0.071159736877411,0
"Baysor","RNF144B",0.0819637333751071,0
"Baysor","RORB",0.159480310538243,0
"Baysor","ROS1",0.0198130424329726,4.68689905006241e-28
"Baysor","RSPO2",0.0797999436066969,0
"Baysor","RXFP1",0.0697996698415976,1.48219693752374e-323
"Baysor","RYR3",0.0327360076644978,5.53187334170801e-73
"Baysor","S100A4",0.0586475290325261,3.08742732973942e-229
"Baysor","SAMD5",0.0234311257921689,2.00489340145368e-38
"Baysor","SDK1",0.0193149029761098,9.5300557569007e-27
"Baysor","SEMA5A",0.0812715633724386,0
"Baysor","SERPINA3",0.127461125953003,0
"Baysor","SFRP2",0.0798552524369324,0
"Baysor","SLC11A1",0.0617009054234815,2.10169896418531e-253
"Baysor","SLC17A6",0.0749522132543819,0
"Baysor","SLC17A7",0.417833170287054,0
"Baysor","SLC24A3",0.0191177492881822,3.00155775980053e-26
"Baysor","SLC26A4",0.000579562237032564,0.372496416916172
"Baysor","SLC6A1",0.0581475011580168,2.63248337459694e-225
"Baysor","SLIT3",0.0829835235370726,0
"Baysor","SMYD2",0.148289015294733,0
"Baysor","SNCA",0.120472630028036,0
"Baysor","SNCG",0.00354789731669921,0.0249314141225247
"Baysor","SNTB2",0.0243592891057233,2.35544564683131e-41
"Baysor","SORCS1",0.0670468525683237,9.36549382769728e-299
"Baysor","SOX10",0.134619149196863,0
"Baysor","SOX11",0.0335290839890112,1.83321975367918e-76
"Baysor","SOX2",0.0482214919687847,1.05764021048452e-155
"Baysor","SOX4",0.0465878918215953,1.6835206309651e-145
"Baysor","SOX9",0.0981221216386789,0
"Baysor","SPHKAP",0.0450048735747433,5.82181209834526e-136
"Baysor","SPI1",0.0597228130054299,1.48384354166484e-237
"Baysor","SPOCK3",0.114275837064161,0
"Baysor","SPON1",0.0769663129263952,0
"Baysor","SST",0.105043937260918,0
"Baysor","ST18",0.172975357980543,0
"Baysor","STAT3",0.0356547913162488,3.6712817237469e-86
"Baysor","STK32B",0.0120936207624437,1.31066079717216e-11
"Baysor","STXBP2",0.0217014041583156,3.00569007045942e-33
"Baysor","SULF1",0.0291339058509088,2.86067643083406e-58
"Baysor","SV2B",0.218106644584915,0
"Baysor","SYNPR",0.184274274376194,0
"Baysor","SYTL5",0.0306709208383674,2.39176986097948e-64
"Baysor","TAC1",0.155773458215318,0
"Baysor","TACR1",0.0311550912851706,2.17629683965594e-66
"Baysor","TENM1",0.0362236300334595,7.10928195583691e-89
"Baysor","TESPA1",0.118398861450938,0
"Baysor","TGFB1",0.0291157561521004,3.43150181201882e-58
"Baysor","TGFB2",0.0515023631499939,2.79191138758796e-177
"Baysor","TGFBI",0.0528637797555682,1.03851575803024e-186
"Baysor","THBS1",0.0912510607010966,0
"Baysor","THEMIS",0.0362061835489974,8.29529494581563e-89
"Baysor","THSD4",0.0826714495844316,0
"Baysor","THSD7B",0.0158479961973433,1.22014082980242e-18
"Baysor","TMEM132C",0.0449395035121058,1.49402730179295e-135
"Baysor","TMIGD3",0.0882735573026279,0
"Baysor","TOP2A",0.0381632166038651,1.5019386916864e-98
"Baysor","TP53",0.0264868252965423,1.62214028101235e-48
"Baysor","TPH2",0.0253080341878139,1.70267540824213e-44
"Baysor","TRAC",0.0670193824347197,1.26227781183682e-298
"Baysor","TREM2",0.0806177591350289,0
"Baysor","TRHDE",0.10467499560163,0
"Baysor","TRIL",0.0785370396454051,0
"Baysor","TRPC5",0.0246617350311347,2.3599993158431e-42
"Baysor","TRPC6",0.0256699300763766,1.03371105577925e-45
"Baysor","TSHZ2",0.125789555490705,0
"Baysor","TTYH1",0.0513064735184679,5.99883773408199e-176
"Baysor","UGT8",0.214156606525829,0
"Baysor","UNC5B",0.0629200944485447,2.13467162181547e-263
"Baysor","VCAN",0.0714498525137815,0
"Baysor","VIP",0.0668201183275416,7.20746957836764e-297
"Baysor","VSIG4",0.122907685545139,0
"Baysor","VWC2",0.05723863865926,2.03390881067837e-218
"Baysor","VWC2L",0.071637887747698,0
"Baysor","WIF1",0.152142620314814,0
"Baysor","WIPF3",0.0694511675414917,2.33347204530821e-320
"Baysor","ZBBX",0.00773765565954138,9.89510870953878e-06
"Baysor","ZDHHC23",0.0497305003467679,1.80042208455314e-165
"Scanpy","ABCC9",0.122238922728632,0
"Scanpy","ADAM17",0.0242357729380737,3.3203364890714e-19
"Scanpy","ADAMTS12",0.00357513005763631,0.0934359182507949
"Scanpy","ADAMTS16",0.0418452628776305,2.31851815068302e-53
"Scanpy","ADAMTS3",0.0186983380330609,3.45798420579193e-12
"Scanpy","ADRA1A",0.0762768172467943,5.37252162897556e-172
"Scanpy","ADRA1B",0.275313171945389,0
"Scanpy","AIF1",0.106449354295183,0
"Scanpy","ALK",0.0472196051442088,2.45656810794519e-67
"Scanpy","ALOX5AP",0.0824547439609627,1.47747405699559e-200
"Scanpy","ANGPT1",0.0334119570164826,9.28813589623123e-35
"Scanpy","ANK1",0.0718642065854513,5.47260423792986e-153
"Scanpy","ANKRD18A",0.0250895574866654,1.89053664968428e-20
"Scanpy","ANO3",0.141246972990154,0
"Scanpy","ANXA1",0.158365940772446,0
"Scanpy","APH1A",0.0695690334464337,1.84164882550024e-143
"Scanpy","APOD",0.15008039758961,0
"Scanpy","APOE",0.139308272178064,0
"Scanpy","APP",0.0286519457328994,4.35293925800965e-26
"Scanpy","AQP4",0.284247149225057,0
"Scanpy","ARHGAP24",0.0115609684343445,1.11084531327849e-05
"Scanpy","ATP10A",0.172086434128816,0
"Scanpy","ATP2C2",0.0408531179698511,6.05956979518037e-51
"Scanpy","B4GALNT1",0.271138661513268,0
"Scanpy","BACE1",0.127442524928674,0
"Scanpy","BCAN",0.165861131252135,0
"Scanpy","BEX1",0.335373750900742,0
"Scanpy","BRINP3",0.19543427455684,0
"Scanpy","BTBD11",0.0418771797863904,1.83860785854946e-53
"Scanpy","C1QL3",0.484907209803817,0
"Scanpy","C1orf162",0.0600228640488091,2.16073614222635e-107
"Scanpy","C3",0.130018253164161,0
"Scanpy","CABP1",0.47107244140681,0
"Scanpy","CALCRL",0.0701159281412517,1.06055926122146e-145
"Scanpy","CAPG",0.0494351188162387,1.43430786672627e-73
"Scanpy","CAPN3",0.23149007099584,0
"Scanpy","CAV1",0.117498376138845,0
"Scanpy","CCK",0.475076691839306,0
"Scanpy","CCL4",0.249549111327247,0
"Scanpy","CCL5",0.221232270242645,0
"Scanpy","CCN2",0.248817683531396,0
"Scanpy","CCNA1",0.112270666238809,0
"Scanpy","CCNB2",0.0259809469194741,7.5622327587705e-22
"Scanpy","CD14",0.0668281487004929,1.4118218675115e-132
"Scanpy","CD163",0.162724749113706,0
"Scanpy","CD2",0.130105424573795,0
"Scanpy","CD36",0.0419531677988664,1.17722655399609e-53
"Scanpy","CD3G",0.0694554095216465,1.91192290678887e-143
"Scanpy","CD4",0.0838612978595671,2.23553076393637e-207
"Scanpy","CD48",0.0675718882079531,9.08773033982411e-136
"Scanpy","CD52",0.176387956109675,0
"Scanpy","CD68",0.113208543270799,0
"Scanpy","CD74",0.121487284882543,0
"Scanpy","CD83",0.105931742970207,0
"Scanpy","CD86",0.052983304209545,3.51442596501679e-84
"Scanpy","CD8A",0.0760576988714677,4.47208154140138e-171
"Scanpy","CDH1",0.0221165852036779,2.60358388573507e-16
"Scanpy","CDH12",0.162605134029581,0
"Scanpy","CDH4",0.0481540894376946,6.31279050500586e-70
"Scanpy","CDH6",0.14950520972989,0
"Scanpy","CDK1",0.0219650290640129,3.93697776302619e-16
"Scanpy","CEMIP",0.16130321435825,0
"Scanpy","CEMIP2",0.140668296919213,0
"Scanpy","CENPF",0.106950180779723,0
"Scanpy","CH25H",0.0516427320161644,3.99899832235862e-80
"Scanpy","CHI3L1",0.142462399046595,0
"Scanpy","CHODL",0.0219772650948598,3.89470926385548e-16
"Scanpy","CLDN11",0.313494259225736,0
"Scanpy","CNDP1",0.235448019313249,0
"Scanpy","CNTN2",0.22651863810579,0
"Scanpy","CNTNAP3",0.0813766886713057,2.01898525033527e-195
"Scanpy","CNTNAP3B",0.107631582872733,0
"Scanpy","COL12A1",0.0743544356505231,1.38747839448871e-163
"Scanpy","COL1A2",0.168459525219616,0
"Scanpy","COL25A1",0.0274088408704156,4.92103650962524e-24
"Scanpy","CORO1A",0.0529955303780886,3.2338597606739e-84
"Scanpy","CRHBP",0.0553770595006186,9.20109081486523e-92
"Scanpy","CRYM",0.325388163703327,0
"Scanpy","CSPG4",0.0638472040153607,3.10206672874432e-121
"Scanpy","CTNNA3",0.160597160175299,0
"Scanpy","CTSH",0.052120118408905,1.57282112354686e-81
"Scanpy","CTSS",0.0649707995466807,1.98720727822369e-125
"Scanpy","CUX2",0.287368438830498,0
"Scanpy","CX3CR1",0.0930240698926307,1.35026332374314e-254
"Scanpy","CXCL14",0.365938622817771,0
"Scanpy","CXCR4",0.146199723655986,0
"Scanpy","CYTIP",0.0511395878534256,1.34603915518481e-78
"Scanpy","DCN",0.253554375345598,0
"Scanpy","DDR2",0.0494679109979524,1.14230621781517e-73
"Scanpy","DNER",0.136456236650944,0
"Scanpy","DUSP1",0.176726592092783,0
"Scanpy","EFHD1",0.125936055856138,0
"Scanpy","EGFR",0.14342948583698,0
"Scanpy","ELOVL2",0.0403066365591126,1.21300988091432e-49
"Scanpy","ENC1",0.621601916856582,0
"Scanpy","EPHA4",0.365301591615263,0
"Scanpy","ERBB3",0.154503008130308,0
"Scanpy","ERMN",0.391840668677489,0
"Scanpy","EYA4",0.0179351075942668,2.41461573297717e-11
"Scanpy","FASLG",-0.000810780681735144,0.613721748457894
"Scanpy","FBLN1",0.174336548219524,0
"Scanpy","FCER1G",0.0798661857986581,2.59429029668608e-188
"Scanpy","FCGBP",0.118377810415072,0
"Scanpy","FCGR1A",0.014951681635353,2.08742543867997e-08
"Scanpy","FCGR3A",0.100558670083822,4.41824357197905e-297
"Scanpy","FGFR2",0.157978882566043,0
"Scanpy","FGFR3",0.136628136447191,0
"Scanpy","FILIP1",0.0473480230151719,1.06212691120613e-67
"Scanpy","FLT1",0.241636536540239,0
"Scanpy","FSTL4",0.266907585363555,0
"Scanpy","GAD1",0.157124969736606,0
"Scanpy","GAD2",0.275929170059193,0
"Scanpy","GAS2L3",0.0115904927663299,7.15441351804163e-06
"Scanpy","GJA1",0.208384351698479,0
"Scanpy","GNLY",0.0140071540621245,1.32349098784371e-07
"Scanpy","GPNMB",0.162149883488175,0
"Scanpy","GPR183",0.0872258296338995,3.29912005760054e-224
"Scanpy","GPR34",0.113963738651812,0
"Scanpy","GULP1",0.105768379646381,0
"Scanpy","GZMA",0.141221807361098,0
"Scanpy","HES1",0.135344436931202,0
"Scanpy","HHATL",0.128455698641371,0
"Scanpy","HILPDA",0.0354680096098909,6.72161114114629e-39
"Scanpy","HLA-DMB",0.0892853261633214,9.74699772640258e-235
"Scanpy","HLA-DQA1",0.0859557331456819,9.62297285845703e-218
"Scanpy","HMOX1",0.0131634058889514,6.79656122101752e-07
"Scanpy","HPCA",0.617488874311776,0
"Scanpy","HS3ST2",0.564479180819061,0
"Scanpy","HS3ST4",0.194015240139281,0
"Scanpy","HTR2A",0.39213221233623,0
"Scanpy","HTR2C",0.160013980510563,0
"Scanpy","IDH1",0.0505879937774304,6.22072949405919e-77
"Scanpy","IDH2",0.136644888554707,0
"Scanpy","IDO1",0.0169460037056081,2.22494673719054e-10
"Scanpy","IFITM3",0.159665080363513,0
"Scanpy","IGFBP3",0.124105450020194,0
"Scanpy","IGFBP4",0.179389394247306,0
"Scanpy","IGFBP5",0.24626110008743,0
"Scanpy","IGFBP7",0.239316834328643,0
"Scanpy","IL7R",0.209552436039548,0
"Scanpy","IPCEF1",0.254723776832296,0
"Scanpy","ITGA8",0.0769283016619456,5.84094032029871e-175
"Scanpy","ITGAM",0.0312170579507507,1.36347076356632e-30
"Scanpy","ITGAX",0.0486314441271264,2.85458715841087e-71
"Scanpy","ITGB2",0.0825419855937791,5.57838338621933e-201
"Scanpy","KCNAB1",0.281623163771141,0
"Scanpy","KCNH5",0.156805024126799,0
"Scanpy","KIT",0.0727846358067691,7.60984968020817e-157
"Scanpy","KLF2",0.178852073192836,0
"Scanpy","KLF4",0.142711264839093,0
"Scanpy","KLK6",0.0903810106794764,1.71444913198467e-240
"Scanpy","KLRB1",0.102389676207332,9.22652391209822e-309
"Scanpy","LAMA2",0.0750776019785633,1.05093068298234e-166
"Scanpy","LAMP5",0.250594789733026,0
"Scanpy","LHX6",0.166391452156504,0
"Scanpy","LINGO1",0.362199994921509,0
"Scanpy","LMO4",0.324395968458351,0
"Scanpy","LOX",0.0297665634657808,5.09404200284252e-28
"Scanpy","LRRK1",0.0269155973092203,3.02451679146288e-23
"Scanpy","LRRK2",0.0495912048601405,5.0719172068266e-74
"Scanpy","LY86",0.0293674111794852,2.65618182099262e-27
"Scanpy","LYPD6",0.141755278795787,0
"Scanpy","LYPD6B",0.0522133774432189,7.02808387993939e-82
"Scanpy","LYVE1",0.125601144956628,0
"Scanpy","MAF",0.102923322683121,4.3368580150377e-311
"Scanpy","MAG",0.277124126345141,0
"Scanpy","MAL",0.171499245407169,0
"Scanpy","MCTP2",0.0542006996936616,4.81763688661989e-88
"Scanpy","MEIS2",0.0519558584841752,4.92873767215553e-81
"Scanpy","MEPE",0.198729601700254,0
"Scanpy","MEST",0.45044868561374,0
"Scanpy","MGST1",0.19156729989783,0
"Scanpy","MKI67",0.0702952017203045,1.81120801908614e-147
"Scanpy","MMD",0.246023494068382,0
"Scanpy","MOBP",0.421339164639297,0
"Scanpy","MOG",0.374739631001106,0
"Scanpy","MS4A6A",0.109279450942768,0
"Scanpy","MYO16",0.0980380521664424,1.53009637484884e-282
"Scanpy","MYO5B",0.0330481518372993,4.41491990241138e-34
"Scanpy","MYRF",0.148605351752249,0
"Scanpy","NCSTN",0.0332039543206298,2.423421307849e-34
"Scanpy","NDST4",0.0161782497831441,1.4485964552672e-09
"Scanpy","NES",0.0967583828801574,3.09284915692243e-275
"Scanpy","NGEF",0.489095480124547,0
"Scanpy","NKG7",0.0412581458138568,5.6479065289703e-52
"Scanpy","NNAT",0.316212191308486,0
"Scanpy","NOTCH1",0.0520074048566748,3.48732424276358e-81
"Scanpy","NPFFR2",0.0990858603698032,8.61879410684594e-289
"Scanpy","NPNT",0.0843573459095377,7.63183584687637e-210
"Scanpy","NPTX1",0.692998361169327,0
"Scanpy","NPTXR",0.606535104490576,0
"Scanpy","NPY1R",0.214620441854263,0
"Scanpy","NR2F2",0.121161805025631,0
"Scanpy","NR4A2",0.112500391103384,0
"Scanpy","NRGN",0.622437511157932,0
"Scanpy","NRN1",0.506898044542953,0
"Scanpy","NRP1",0.117543111582567,0
"Scanpy","NTNG1",0.108461154215179,0
"Scanpy","NTNG2",0.153566435064493,0
"Scanpy","NWD2",0.139162537354461,0
"Scanpy","NXPH2",0.0449540642691692,2.77916422638926e-61
"Scanpy","OLIG1",0.0304749394103985,3.01197502815027e-29
"Scanpy","OLIG2",0.10863676310309,0
"Scanpy","OPALIN",0.297912311476228,0
"Scanpy","OTOGL",0.026485412353841,1.3932008960897e-22
"Scanpy","P2RY12",0.071138576741335,6.64047790376236e-150
"Scanpy","P2RY13",0.0334719011582824,7.19142779319609e-35
"Scanpy","PARK7",0.156172891316165,0
"Scanpy","PAX6",0.111368335246014,0
"Scanpy","PCNA",0.0591758201564982,1.92838085282597e-104
"Scanpy","PCSK1",0.179158916713835,0
"Scanpy","PCSK6",0.18615745551781,0
"Scanpy","PDGFD",0.0221348935972424,2.41144239614429e-16
"Scanpy","PDGFRA",0.110192133564835,0
"Scanpy","PECAM1",0.120315283348221,0
"Scanpy","PHLDB2",0.0964232197369864,2.00952316033637e-273
"Scanpy","PLCE1",0.05482882665966,5.41125508826455e-90
"Scanpy","PLCH1",0.153290377855313,0
"Scanpy","PLCXD3",0.210257185575523,0
"Scanpy","PLD5",0.0131040159935739,7.67799478749381e-07
"Scanpy","POSTN",0.0270152145250783,1.94640328281154e-23
"Scanpy","POU6F2",0.0297609010842664,5.36597714100344e-28
"Scanpy","PRNP",0.183047422619196,0
"Scanpy","PROX1",0.109024177031067,0
"Scanpy","PSEN1",0.089463956363917,1.15619940524912e-235
"Scanpy","PSEN2",0.0626313371759141,9.828072545272e-117
"Scanpy","PSENEN",0.0609469191764571,1.17777909675711e-110
"Scanpy","PTCHD4",0.0966162929016114,1.71813992947367e-274
"Scanpy","PTEN",0.198364125089576,0
"Scanpy","PTPRC",0.0746446169315004,8.36464748542216e-165
"Scanpy","PTPRZ1",0.280607495051249,0
"Scanpy","PVALB",0.101876732492372,4.58641992222462e-305
"Scanpy","RAPGEF5",0.136099915064211,0
"Scanpy","RASGRP1",0.307775634412084,0
"Scanpy","RELN",0.108582642792028,0
"Scanpy","RFTN1",0.100838807885228,9.29538897580083e-299
"Scanpy","RGS10",0.0593242064400915,5.88214206292802e-105
"Scanpy","RGS16",0.0423172900574912,1.64309244488237e-54
"Scanpy","RGS4",0.635467408371554,0
"Scanpy","RGS6",0.214361364998426,0
"Scanpy","RIT2",0.103320652127231,1.48526795723742e-313
"Scanpy","RNASET2",0.0895235645501436,5.65522594317274e-236
"Scanpy","RNF144B",0.0843821993570212,6.07688206855623e-210
"Scanpy","RORB",0.365647559165922,0
"Scanpy","ROS1",0.0584278720579083,5.70825364162904e-102
"Scanpy","RSPO2",0.232970890387155,0
"Scanpy","RXFP1",0.213406693133293,0
"Scanpy","RYR3",0.111797681949934,0
"Scanpy","S100A4",0.0847238825332112,1.08080303441814e-211
"Scanpy","SAMD5",0.0435471149430534,1.37942231092677e-57
"Scanpy","SDK1",0.0348953289322403,1.0130327786372e-37
"Scanpy","SEMA5A",0.112977490309313,0
"Scanpy","SERPINA3",0.192837592064723,0
"Scanpy","SFRP2",0.122739609974385,0
"Scanpy","SLC11A1",0.0639800812850488,1.03815467953604e-121
"Scanpy","SLC17A6",0.163134039359104,0
"Scanpy","SLC17A7",0.730224118137889,0
"Scanpy","SLC24A3",0.0466651399751544,8.0752201323332e-66
"Scanpy","SLC26A4",0.00238569268547228,0.188486327098603
"Scanpy","SLC6A1",0.0987929571664049,7.99123043115124e-287
"Scanpy","SLIT3",0.24432121015111,0
"Scanpy","SMYD2",0.370338245298113,0
"Scanpy","SNCA",0.275364040360452,0
"Scanpy","SNCG",0.0076727958345573,0.00234161513624014
"Scanpy","SNTB2",0.118368844147697,0
"Scanpy","SORCS1",0.223436516404071,0
"Scanpy","SOX10",0.12535599791203,0
"Scanpy","SOX11",0.0567708431673545,2.52539321367877e-96
"Scanpy","SOX2",0.14423676407649,0
"Scanpy","SOX4",0.0824154646942279,2.23457828793355e-200
"Scanpy","SOX9",0.192795789956937,0
"Scanpy","SPHKAP",0.0971708313755875,1.16905818669822e-277
"Scanpy","SPI1",0.0652180895545243,2.29216659437508e-126
"Scanpy","SPOCK3",0.204366133975275,0
"Scanpy","SPON1",0.161896483444316,0
"Scanpy","SST",0.195248986831858,0
"Scanpy","ST18",0.238351941808602,0
"Scanpy","STAT3",0.0480352825109578,1.39709873135768e-69
"Scanpy","STK32B",0.0199535670365207,1.28375471264061e-13
"Scanpy","STXBP2",0.0248311465123527,4.52355494234651e-20
"Scanpy","SULF1",0.063195465020412,7.65723322833233e-119
"Scanpy","SV2B",0.49900647339685,0
"Scanpy","SYNPR",0.44951833921199,0
"Scanpy","SYTL5",0.0708432956357566,9.70149291684331e-149
"Scanpy","TAC1",0.269664696557969,0
"Scanpy","TACR1",0.0640876425264312,2.73920395859894e-122
"Scanpy","TENM1",0.0973823779746125,8.3059342019683e-279
"Scanpy","TESPA1",0.267557314592642,0
"Scanpy","TGFB1",0.0249701719201607,2.83549142605477e-20
"Scanpy","TGFB2",0.154866527607598,0
"Scanpy","TGFBI",0.0559866575806393,9.11628619478512e-94
"Scanpy","THBS1",0.125756784313428,0
"Scanpy","THEMIS",0.0666689146446816,5.33151722074412e-132
"Scanpy","THSD4",0.127266265360315,0
"Scanpy","THSD7B",0.0198023999393216,1.9123231932863e-13
"Scanpy","TMEM132C",0.0823028979103801,7.64850244467457e-200
"Scanpy","TMIGD3",0.114879944157268,0
"Scanpy","TOP2A",0.0407420204643286,9.01306499236547e-51
"Scanpy","TP53",0.0347777620332107,1.77349405690297e-37
"Scanpy","TPH2",0.0618196983553011,7.59577838376355e-114
"Scanpy","TRAC",0.11388364491992,0
"Scanpy","TREM2",0.0860956528922896,1.92606210527765e-218
"Scanpy","TRHDE",0.271206126048287,0
"Scanpy","TRIL",0.177288291034227,0
"Scanpy","TRPC5",0.0689015809055994,7.72291636860872e-141
"Scanpy","TRPC6",0.0298756278290851,3.41139711718662e-28
"Scanpy","TSHZ2",0.332397958625631,0
"Scanpy","TTYH1",0.122197382946509,0
"Scanpy","UGT8",0.283766990732628,0
"Scanpy","UNC5B",0.0486411746698433,2.70618943724543e-71
"Scanpy","VCAN",0.0836478128809323,2.36560273006558e-206
"Scanpy","VIP",0.0831789276346607,3.60525855094091e-204
"Scanpy","VSIG4",0.136600713628301,0
"Scanpy","VWC2",0.145297517865371,0
"Scanpy","VWC2L",0.176046559884875,0
"Scanpy","WIF1",0.318045003259558,0
"Scanpy","WIPF3",0.203537333448061,0
"Scanpy","ZBBX",0.0165942068974992,5.817672001028e-10
"Scanpy","ZDHHC23",0.138929477815429,0
"Segmap","ABCC9",0.258426105517228,1.09885781073314e-164
"Segmap","ADAM17",0.228505317178688,2.15099538384399e-64
"Segmap","ADAMTS12",0.186664024047381,0.00978831125837464
"Segmap","ADAMTS16",0.218362914596522,4.20457443314251e-41
"Segmap","ADAMTS3",0.19815070227126,1.17243341158674e-10
"Segmap","ADRA1A",0.222588249077789,3.88102431626782e-50
"Segmap","ADRA1B",0.322134339122786,0
"Segmap","AIF1",0.301807197446821,0
"Segmap","ALK",0.216991368618412,2.38745223265786e-38
"Segmap","ALOX5AP",0.292175610505364,0
"Segmap","ANGPT1",0.228423229969189,3.23678448289257e-64
"Segmap","ANK1",0.232858408611715,4.38033631482102e-76
"Segmap","ANKRD18A",0.206599807115616,8.8831801458489e-21
"Segmap","ANO3",0.263287903038624,1.93049660662884e-185
"Segmap","ANXA1",0.369628582370368,0
"Segmap","APH1A",0.252734386633797,5.67528291876084e-142
"Segmap","APOD",0.401789242421243,0
"Segmap","APOE",0.336586832779362,0
"Segmap","APP",0.199892727207693,1.97353187157089e-12
"Segmap","AQP4",0.425317654953264,0
"Segmap","ARHGAP24",0.192955511504652,3.06010725949483e-06
"Segmap","ATP10A",0.336091605120459,0
"Segmap","ATP2C2",0.227640595642757,3.17510372833656e-62
"Segmap","B4GALNT1",0.318804280851109,0
"Segmap","BACE1",0.284066389943248,4.47512145899686e-288
"Segmap","BCAN",0.321248387389887,0
"Segmap","BEX1",0.517058146864944,0
"Segmap","BRINP3",0.266507543111639,7.63192842661686e-200
"Segmap","BTBD11",0.215004105814203,1.45917768187506e-34
"Segmap","C1QL3",0.453227365176205,0
"Segmap","C1orf162",0.250572686323754,8.1550500161857e-134
"Segmap","C3",0.360597554052878,0
"Segmap","CABP1",0.440486771889706,0
"Segmap","CALCRL",0.283666254693261,6.371756145655e-286
"Segmap","CAPG",0.221136653850146,6.44292207697834e-47
"Segmap","CAPN3",0.452493124278849,0
"Segmap","CAV1",0.31388960292497,0
"Segmap","CCK",0.47461820848463,0
"Segmap","CCL4",0.437423090421822,0
"Segmap","CCL5",0.312994017061448,0
"Segmap","CCN2",0.403339679945226,0
"Segmap","CCNA1",0.243087534996429,2.08420539614799e-107
"Segmap","CCNB2",0.217848098079598,3.79034639309441e-40
"Segmap","CD14",0.267276423511092,2.07684836069872e-203
"Segmap","CD163",0.329730912073375,0
"Segmap","CD2",0.287600474581698,1.9540639732937e-308
"Segmap","CD36",0.20848139838821,1.42396314102128e-23
"Segmap","CD3G",0.254525809500861,1.3553968463067e-149
"Segmap","CD4",0.297597551580122,0
"Segmap","CD48",0.230274299674399,3.42063102402609e-69
"Segmap","CD52",0.298455935278221,0
"Segmap","CD68",0.31200495486947,0
"Segmap","CD74",0.327938116986775,0
"Segmap","CD83",0.241883505224265,2.00924853252218e-103
"Segmap","CD86",0.256715371885531,1.0654434505119e-157
"Segmap","CD8A",0.21702848559477,2.02872491818646e-38
"Segmap","CDH1",0.214875879957608,2.53953630087039e-34
"Segmap","CDH12",0.281967437434224,1.01564725819223e-276
"Segmap","CDH4",0.204209916434816,1.56309762325751e-17
"Segmap","CDH6",0.285224123516715,1.68675139291572e-294
"Segmap","CDK1",0.193950592494621,5.56412462173295e-07
"Segmap","CEMIP",0.289728432791759,4.32208626981922e-320
"Segmap","CEMIP2",0.273078261433441,5.63945359926981e-231
"Segmap","CENPF",0.293036696107454,0
"Segmap","CH25H",0.237734049917981,2.17706519577098e-90
"Segmap","CHI3L1",0.282290793057984,1.84285404170511e-278
"Segmap","CHODL",0.216323344320027,4.41566916942841e-37
"Segmap","CLDN11",0.539698528247239,0
"Segmap","CNDP1",0.436193531275327,0
"Segmap","CNTN2",0.409733304629521,0
"Segmap","CNTNAP3",0.24262327029888,7.42843617114165e-106
"Segmap","CNTNAP3B",0.267482803615903,2.54644752194888e-204
"Segmap","COL12A1",0.25770100106465,9.70846216721935e-162
"Segmap","COL1A2",0.319699544482168,0
"Segmap","COL25A1",0.210834607699987,2.97797561478247e-27
"Segmap","CORO1A",0.226785795159994,4.6081956397638e-60
"Segmap","CRHBP",0.273246653456671,7.61015469721439e-232
"Segmap","CRYM",0.372356402204935,0
"Segmap","CSPG4",0.252444458848426,6.58004188906972e-141
"Segmap","CTNNA3",0.339229799198468,0
"Segmap","CTSH",0.255871980663242,2.72670408148662e-154
"Segmap","CTSS",0.274223044290426,1.23547597221331e-236
"Segmap","CUX2",0.461883886774759,0
"Segmap","CX3CR1",0.315491786320195,0
"Segmap","CXCL14",0.418401616811573,0
"Segmap","CXCR4",0.327136493060966,0
"Segmap","CYTIP",0.23973585124061,1.38353395627491e-96
"Segmap","DCN",0.375278117244602,0
"Segmap","DDR2",0.213253650904366,2.27279298380888e-31
